实际行程时间,预测行程时间,绝对误差,相对误差(%)
55.0,53.280545776177725,1.7194542238222752,3.126280406943907
41.0,47.75201368179386,6.752013681793862,16.468326053115597
54.0,50.97839751977893,3.0216024802210697,5.5955601485471735
54.0,52.406943565033764,1.5930564349662362,2.95010450919127
78.0,53.27783285266191,24.72216714733809,31.695086086290253
21.0,49.730806582280785,28.730806582280785,136.81336467687606
5.0,48.55042018095114,43.55042018095114,871.0084036016028
40.0,47.93298213452602,7.932982134526021,19.832455336265472
5.0,48.12296488157847,43.12296488157847,862.4592976143201
53.0,49.002174079624034,3.9978259203759663,7.543067774280043
41.0,45.8381616014132,4.838161601413198,11.800394149759505
64.0,47.56589936439317,16.434100635606832,25.678282243095552
48.0,50.00024704448433,2.0002470444843325,4.1671813426670115
60.0,51.06188197643953,8.93811802356047,14.896863372575956
49.0,51.140318280730575,2.1403182807305754,4.3679964912779745
43.0,49.2993837201172,6.2993837201171985,14.649729581633833
16.0,48.40544913742507,32.40544913742507,202.53405710764088
79.0,50.1162681408215,28.883731859178503,36.561685897648026
22.0,38.84562399634189,16.845623996341892,76.57101816484237
35.0,47.60302074505264,12.603020745052639,36.00863070004751
54.0,48.582329718085745,5.417670281914255,10.032722744267078
68.0,48.7948583312262,19.2051416687738,28.24285539521405
42.0,34.780820609980665,7.219179390019335,17.188522357147967
48.0,34.11893549195411,13.881064508045888,28.918884391702022
63.0,46.04908349053344,16.95091650946656,26.906216681650243
62.0,49.35826694839855,12.641733051601449,20.389892018679127
12.0,42.37923383587467,30.379233835874672,253.1602819635126
75.0,50.703935749397935,24.296064250602065,32.39475233409289
19.0,49.205307131732035,30.205307131732035,158.97530069248978
15.0,49.04084814935102,34.04084814935102,226.9389876608272
33.0,58.801144430628135,25.801144430628135,78.18528615318166
25.0,55.635458226848534,30.635458226848534,122.54183290690396
46.0,44.76203509565773,1.2379649043422702,2.691228052912128
66.0,50.242670556426354,15.757329443573646,23.874741581136018
62.0,50.84821163443769,11.151788365562311,17.986755428297297
46.0,49.00404610520384,3.004046105203841,6.530535011298501
16.0,40.26475917356799,24.264759173567988,151.6547448338521
74.0,49.19990219017681,24.800097809823193,33.51364568890497
79.0,47.74998381468627,31.250016185313733,39.55698251300529
65.0,53.750636265574876,11.249363734425124,17.30671343755049
64.0,44.09940186702412,19.90059813297588,31.094684582726224
14.0,48.60861141599231,34.60861141599231,247.20436725532218
44.0,48.05221410654115,4.05221410654115,9.20957751484532
38.0,45.60861411480069,7.608614114800687,20.022668723107014
21.0,52.50574049483661,31.50574049483661,150.02733568898375
36.0,46.95841116893617,10.958411168936173,30.440031024738147
41.0,48.43340735397339,7.4334073539733865,18.130261838915256
86.0,44.24848920863658,41.75151079136342,48.54826836199404
9.0,50.05790306631577,41.05790306631577,456.1989229539952
80.0,47.29615311145303,32.70384688854697,40.879808610632615
87.0,48.124991210254336,38.875008789745664,44.683918149081585
68.0,50.52139126574134,17.478608734258657,25.70383637387199
20.0,47.80602246084705,27.806022460847053,139.0301123035401
23.0,49.1022991385538,26.102299138553803,113.48825712365355
26.0,47.32311398030382,21.323113980303823,82.01197684700698
52.0,47.736785043611015,4.263214956388985,8.198490300732281
18.0,46.46360508165241,28.46360508165241,158.1311393416349
28.0,46.59149128528791,18.59149128528791,66.3981831615054
45.0,42.95498233352371,2.0450176664762907,4.544483703270547
74.0,45.6905940333084,28.3094059666916,38.255954008991004
74.0,47.32626294904894,26.67373705095106,36.045590609344615
30.0,47.41313987556753,17.41313987556753,58.04379958503163
72.0,48.152647376306376,23.847352623693624,33.12132308841736
31.0,50.512850765466574,19.512850765466574,62.9446798883988
34.0,46.10614079947555,12.106140799475547,35.606296468941004
39.0,48.240792191324424,9.240792191324424,23.69433895205315
77.0,49.06806001493741,27.93193998506259,36.27524673380041
30.0,50.423279643883795,20.423279643883795,68.07759881271906
8.0,43.845148469983656,35.845148469983656,448.0643558691949
21.0,39.40871510125313,18.40871510125313,87.66054810078795
12.0,46.73501632522429,34.73501632522429,289.4584693744569
29.0,51.20644610398971,22.206446103989713,76.5739520824591
45.0,51.76364015412744,6.763640154127437,15.030311453583126
16.0,53.03215738439402,37.03215738439402,231.4509836510161
66.0,52.93587407723853,13.06412592276147,19.794130185972236
87.0,48.7293606567012,38.2706393432988,43.98924062443081
86.0,47.907111937970974,38.092888062029026,44.29405588602876
69.0,48.61608646842649,20.383913531573512,29.5419036689043
9.0,51.401065620919624,42.401065620919624,471.1229513383166
62.0,48.73645555842191,13.263544441578091,21.392813615414028
29.0,48.233507002561275,19.233507002561275,66.32243793963777
61.0,53.05322986083984,7.946770139160158,13.027492031388737
37.0,47.71218260541052,10.712182605410518,28.951844879409638
7.0,56.40518251561037,49.40518251561037,705.788321641494
68.0,47.53924450634847,20.460755493651533,30.08934631414918
47.0,48.60160635207061,1.6016063520706112,3.4076730895046885
40.0,49.31725705088559,9.317257050885587,23.29314262715573
7.0,47.887069178794235,40.887069178794235,584.1009882601447
88.0,51.8369039909398,36.1630960090602,41.094427282976255
5.0,48.235987089743425,43.235987089743425,864.7197417775741
58.0,46.38600698355307,11.613993016446933,20.024125890391222
61.0,48.09018985306279,12.909810146937211,21.16362319166565
39.0,47.24044060422677,8.24044060422677,21.12933488257856
5.0,44.42032654611643,39.42032654611643,788.4065309065604
51.0,51.572763154477634,0.5727631544776344,1.1230650087774732
37.0,49.945059195170536,12.945059195170536,34.98664647333932
25.0,45.79386210884051,20.793862108840507,83.17544843502932
48.0,46.9114480692623,1.088551930737701,2.2678165223654854
11.0,53.432873666198795,42.432873666198795,385.75339696193674
7.0,49.99451240602273,42.99451240602273,614.2073200772645
66.0,49.37773979382253,16.622260206177472,25.185242736594372
11.0,46.67588768041175,35.67588768041175,324.3262516371584
58.0,50.93071407845636,7.0692859215436386,12.188424002640431
39.0,48.226229426344965,9.226229426344965,23.656998529028993
12.0,46.697189281909516,34.697189281909516,289.14324401350314
53.0,47.866214116757895,5.133785883242105,9.686388458929091
38.0,43.885576089834615,5.885576089834615,15.488358131102963
52.0,51.06457849639427,0.9354215036057312,1.798887506930639
29.0,47.37065294904226,18.37065294904226,63.347079134410045
35.0,47.787471371114265,12.787471371114265,36.53563248879351
36.0,50.273371998897254,14.273371998897254,39.64825555238223
55.0,43.7759850685683,11.224014931431697,20.40729987529325
64.0,50.24057258207851,13.759427417921493,21.49910534046874
15.0,47.8175485659085,32.8175485659085,218.7836571045981
30.0,40.83993120211543,10.83993120211543,36.13310400693099
27.0,50.89637136181539,23.89637136181539,88.505079117507
43.0,50.140632980965314,7.140632980965314,16.60612321150862
66.0,48.71308763749071,17.28691236250929,26.192291458307725
8.0,50.31855839278896,42.31855839278896,528.9819799032497
21.0,44.45120342992847,23.45120342992847,111.6723972848419
43.0,48.753100276640154,5.753100276640154,13.379302968899475
19.0,49.43946027613337,30.439460276133367,160.20768566301663
8.0,45.181258601593946,37.181258601593946,464.76573251411475
64.0,51.26057359523918,12.73942640476082,19.905353757407678
26.0,48.44179494459592,22.44179494459592,86.31459594042157
89.0,46.66802858337362,42.33197141662638,47.56401282761665
72.0,51.20573294856773,20.79426705143227,28.880926460282485
52.0,50.599714955755225,1.4002850442447752,2.6928558543116967
14.0,51.13254795062163,37.13254795062163,265.23248535968855
23.0,47.601156133397325,24.601156133397325,106.96154840561027
75.0,49.91477643996718,25.085223560032823,33.446964746665834
9.0,50.74530871968692,41.74530871968692,463.8367635469232
49.0,48.484709026559905,0.515290973440095,1.0516142315082517
57.0,47.952574234412864,9.047425765587136,15.872676781703971
48.0,52.94711819184489,4.947118191844893,10.306496232988723
6.0,42.7267254382784,36.7267254382784,612.1120906277714
24.0,48.38112598326134,24.38112598326134,101.58802492983232
83.0,56.28693077042558,26.713069229574423,32.18442075848462
68.0,48.502946428791525,19.497053571208475,28.67213760467618
15.0,51.269200673444786,36.269200673444786,241.7946711546866
51.0,47.16207156469607,3.8379284353039296,7.525349873130203
36.0,52.30917874216101,16.30917874216101,45.30327428365474
55.0,46.63436544648474,8.365634553515257,15.210244642727359
76.0,51.926569681030095,24.073430318969905,31.675566209129247
17.0,48.65052098055316,31.65052098055316,186.17953517862932
67.0,47.1534358488476,19.8465641511524,29.62173753898922
81.0,42.77910526532556,38.22089473467444,47.18628979583611
55.0,47.938948250846565,7.061051749153435,12.838275907528358
35.0,44.8941988050889,9.894198805088898,28.269139443030365
20.0,43.56449104959482,23.56449104959482,117.822455247385
32.0,47.328327682677106,15.328327682677106,47.90102400821626
87.0,47.726030025673005,39.273969974326995,45.142494223312475
6.0,45.53300412904976,39.53300412904976,658.8834021398479
62.0,50.5466822705206,11.453317729479402,18.473093112033755
43.0,46.71941991822525,3.719419918225249,8.649813763294416
36.0,33.75446282086051,2.2455371791394896,6.237603275370144
7.0,48.06483963397787,41.06483963397787,586.6405661913033
88.0,52.33381455489681,35.66618544510319,40.5297561875712
54.0,44.959936617651884,9.040063382348116,16.740858115428473
5.0,51.41060280250759,46.41060280250759,928.2120560315876
73.0,51.016344036221234,21.983655963778766,30.11459721061459
26.0,42.527552874552995,16.527552874552995,63.56751105572857
15.0,49.16794771982384,34.16794771982384,227.78631813064035
6.0,45.227633359832865,39.227633359832865,653.7938893196512
49.0,47.3020182804502,1.6979817195498015,3.4652688154006857
35.0,50.37994960890875,15.379949608908753,43.94271316818517
15.0,53.193674355114624,38.193674355114624,254.62449569906664
51.0,47.07352564621585,3.926474353784151,7.698969321130298
26.0,47.638377963489944,21.638377963489944,83.22453062848739
84.0,47.04642775981866,36.95357224018134,43.99234790492541
44.0,47.300448763892305,3.3004487638923052,7.50101991792001
42.0,49.34773428542469,7.347734285424693,17.49460544144571
59.0,47.72822446506075,11.271775534939252,19.104704296474825
13.0,50.685479300855256,37.685479300855256,289.8883023120413
38.0,48.13105518403528,10.131055184035283,26.660671536864793
37.0,46.84437988899021,9.844379888990211,26.606432132334067
71.0,47.637439708673504,23.362560291326496,32.90501449477971
63.0,53.47102015210978,9.52897984789022,15.125364837896976
40.0,47.20473667877326,7.2047366787732585,18.011841696888116
40.0,49.94406170503992,9.944061705039921,24.86015426253765
11.0,42.373031904618614,31.373031904618614,285.2093809484855
61.0,42.406567221797225,18.593432778202775,30.481037341266052
52.0,48.33005256198167,3.6699474380183332,7.057591226944761
68.0,52.91194007695977,15.088059923040227,22.188323416202998
69.0,49.41445187238596,19.58554812761404,28.38485235881979
50.0,48.73659240983826,1.2634075901617408,2.526815180318428
45.0,47.667941484346436,2.6679414843464357,5.928758854090015
25.0,48.63493126692704,23.63493126692704,94.53972506733001
56.0,50.727388882773525,5.272611117226475,9.415376995030464
56.0,51.06680052939736,4.933199470602638,8.809284768917552
84.0,50.41483783969949,33.58516216030051,39.982335905072055
45.0,46.544174513370145,1.5441745133701446,3.4314989185926956
26.0,47.64722745295389,21.647227452953892,83.25856712642552
42.0,43.29646813827247,1.2964681382724734,3.0868289006413967
31.0,46.75228374091816,15.752283740918159,50.81381851892692
41.0,49.04298973999626,8.042989739996258,19.617048146284493
70.0,50.41338391404369,19.586616085956308,27.980880122754755
70.0,43.16099955170558,26.83900044829442,38.3414292117944
80.0,43.784464122236855,36.215535877763145,45.26941984714734
13.0,55.0866520306581,42.0866520306581,323.7434771564181
27.0,49.71645406849183,22.716454068491828,84.13501506817664
30.0,46.29631116667128,16.29631116667128,54.32103722205653
63.0,49.70075504293673,13.299244957063273,21.109912630225654
49.0,47.313692072944335,1.6863079270556653,3.4414447490861715
17.0,45.58735081899874,28.587350818998743,168.1608871695917
63.0,46.2483337391284,16.751666260871602,26.589946445785735
41.0,46.706850585373715,5.706850585373715,13.919147769170234
83.0,50.0353071831846,32.9646928168154,39.71649736960926
19.0,46.413094321424026,27.413094321424026,144.2794437962092
48.0,46.31346559635025,1.6865344036497518,3.513613340929663
42.0,46.21760672500472,4.217606725004721,10.041920773796855
20.0,44.957654823858924,24.957654823858924,124.78827411867069
52.0,39.45918493916289,12.540815060837112,24.116952040024987
63.0,45.93865980406466,17.061340195935337,27.08149237445755
44.0,43.68499062942639,0.31500937057361256,0.7159303876656741
56.0,49.025930841559415,6.974069158440585,12.45369492576452
6.0,47.742810652681435,41.742810652681435,695.7135108664287
76.0,47.02894854340053,28.97105145659947,38.11980454810704
61.0,50.37217540992372,10.62782459007628,17.42266326239157
35.0,45.87498928709348,10.874989287093477,31.07139796303544
38.0,50.358242459258754,12.358242459258754,32.521690682174295
9.0,49.76238476729741,40.76238476729741,452.91538629827215
38.0,53.5501515756426,15.550151575642602,40.921451514741264
26.0,41.75503504234714,15.755035042347139,60.59628862417902
37.0,49.62540527783003,12.625405277830033,34.122716967015975
70.0,45.51112390582499,24.488876094175012,34.98410870591432
88.0,49.83483957102849,38.16516042897151,43.36950048741834
65.0,52.73116354821533,12.268836451784672,18.87513300271661
19.0,45.274290573997,26.274290573997,138.2857398624143
19.0,36.37693397811406,17.37693397811406,91.45754725275054
13.0,46.248443441360514,33.248443441360514,255.75725723926737
60.0,51.097834574828646,8.902165425171354,14.836942375260861
43.0,47.9263384665512,4.926338466551201,11.456601084976148
12.0,48.18932609012581,36.18932609012581,301.57771741520196
43.0,47.75241831248598,4.752418312485979,11.052135610406806
37.0,43.14130359358111,6.141303593581107,16.598117820444617
19.0,48.55331020576353,29.55331020576353,155.54373792425258
55.0,50.04223388180845,4.95776611819155,9.01412021487734
31.0,50.4996968021933,19.4996968021933,62.90224774880774
68.0,50.927107529032526,17.072892470967474,25.10719481020936
32.0,49.415978384230975,17.415978384230975,54.42493245055171
28.0,44.143541271161325,16.143541271161325,57.655504539655965
10.0,52.78344544224773,42.78344544224773,427.83445441819896
27.0,46.908838399006804,19.908838399006804,73.73643851456693
51.0,48.12902732668134,2.8709726733186614,5.62935818296673
41.0,48.17714015376041,7.177140153760412,17.50521988717782
57.0,48.33427448469288,8.665725515307123,15.203027219810386
25.0,49.07332105492197,24.07332105492197,96.2932842193027
68.0,35.42273388274189,32.57726611725811,47.907744290015
67.0,45.42854462653536,21.571455373464637,32.19620204989916
67.0,47.611933754216736,19.388066245783264,28.93741230709601
42.0,50.533584149142904,8.533584149142904,20.318057497910917
44.0,47.359683638738666,3.359683638738666,7.635644633479615
58.0,47.939729784676025,10.060270215323975,17.3452934746666
54.0,50.10410572574148,3.8958942742585165,7.214619026391301
29.0,48.77878755899081,19.778787558990807,68.20271572042277
9.0,41.01008238040287,32.01008238040287,355.6675820005245
5.0,47.02082056787592,42.02082056787592,840.4164113407102
87.0,46.613968792689505,40.386031207310495,46.42072552559089
14.0,49.74760965748727,35.74760965748727,255.34006898022804
50.0,49.83472551562627,0.16527448437373238,0.3305489687468037
28.0,49.66012540158964,21.66012540158964,77.35759071968673
83.0,53.22522808076091,29.774771919239093,35.87321917976291
33.0,48.880324765170954,15.880324765170954,48.12219625794798
14.0,50.51186972267342,36.51186972267342,260.7990694458044
37.0,49.62564417165064,12.625644171650642,34.12336262599059
52.0,46.77322128916723,5.226778710832768,10.051497520812916
67.0,51.02341227706642,15.97658772293358,23.84565331777572
87.0,48.95707656896932,38.04292343103068,43.72749819653672
87.0,47.913272267505356,39.086727732494644,44.92727325568933
11.0,50.25802134218066,39.25802134218066,356.89110310748885
21.0,48.90397017211808,27.90397017211808,132.87604843802478
80.0,44.02389468641929,35.97610531358071,44.97013164191968
73.0,50.56920005288074,22.43079994711926,30.72712321518977
73.0,49.9434213346889,23.0565786653111,31.584354335999336
83.0,49.50552234433925,33.49447765566075,40.35479235616915
50.0,38.75737112934595,11.242628870654052,22.485257741263133
51.0,44.0885852613958,6.911414738604201,13.551793605079704
8.0,41.47593261737524,33.47593261737524,418.44915771195997
7.0,50.69263869326115,43.69263869326115,624.1805527519567
49.0,48.69194730811958,0.3080526918804196,0.6286789630199815
77.0,46.32287395136509,30.67712604863491,39.840423439733854
76.0,50.13650741475026,25.863492585249737,34.030911296336456
29.0,40.82092219891578,11.820922198915781,40.76180068577593
39.0,34.694944871630426,4.305055128369574,11.038602893227013
17.0,50.358665249983254,33.358665249983254,196.22744264580604
32.0,49.45564489703743,17.45564489703743,54.54889030307151
14.0,49.50463543726638,35.50463543726638,253.60453883580556
68.0,47.83262753181808,20.167372468181917,29.657900688459204
30.0,44.652105564323435,14.652105564323435,48.840351880915314
64.0,46.65444465642971,17.34555534357029,27.102430224286227
43.0,50.34156249001479,7.341562490014788,17.07340113952957
28.0,48.478868971873574,20.478868971873574,73.13881775643013
83.0,52.102225009766144,30.897774990233856,37.22623492794774
57.0,49.64591324618063,7.354086753819367,12.901906585625374
42.0,47.10610111931491,5.106101119314907,12.157383617387499
87.0,36.44092083280544,50.55907916719456,58.11388410015683
55.0,47.45037195245235,7.54962804754765,13.72659645006168
59.0,47.30861553723912,11.69138446276088,19.81590586905265
82.0,47.99254215961998,34.00745784038002,41.47250956138847
71.0,49.45569958146688,21.54430041853312,30.344085096482782
75.0,47.36663153871399,27.63336846128601,36.844491281665555
55.0,50.97340027310618,4.026599726893821,7.321090412520909
27.0,49.75317645129993,22.75317645129993,84.27102389339133
39.0,53.47350186817699,14.473501868176989,37.11154325164071
79.0,52.003875454524064,26.996124545475936,34.1723095511921
89.0,45.56349184641358,43.43650815358642,48.805065341053506
50.0,49.751521288223465,0.24847871177653502,0.4969574235520761
79.0,47.74403663367697,31.25596336632303,39.56451059023223
47.0,49.806045552045894,2.8060455520458945,5.970309685191328
36.0,47.139325906811514,11.139325906811514,30.942571963279363
79.0,46.464156252345624,32.535843747654376,41.184612338750874
89.0,44.67686866480717,44.32313133519283,49.801271163082056
36.0,48.55018486649332,12.550184866493318,34.86162462905126
8.0,46.17310190045651,38.17310190045651,477.1637737497418
45.0,36.78779944324268,8.212200556757317,18.24933457053126
18.0,50.136128479214136,32.136128479214136,178.53404710575336
65.0,46.64389316365304,18.35610683634696,28.24016436356726
40.0,49.20192379722954,9.20192379722954,23.00480949301634
32.0,47.94308841275466,15.943088412754662,49.82215128970262
61.0,44.85877439383151,16.14122560616849,26.461025583839394
7.0,47.95545925384028,40.95545925384028,585.0779893322172
18.0,49.8354248877985,31.835424887798503,176.863471597898
9.0,47.63219015385697,38.63219015385697,429.24655726030807
27.0,48.383399472666035,21.383399472666035,79.1977758243957
25.0,49.24128247544437,24.241282475444372,96.96512990138963
6.0,49.10170634959156,43.10170634959156,718.36177248122
52.0,49.05752131113698,2.9424786888630194,5.6586128631872326
31.0,50.73566553482925,19.735665534829252,63.66343720892126
8.0,41.07948188320391,33.07948188320391,413.49352353488024
82.0,50.837496616605996,31.162503383394004,38.00305290653171
46.0,50.01221061294899,4.012210612948991,8.722196984652756
53.0,47.173430295799996,5.826569704200004,10.99352774375285
76.0,51.47231559866338,24.52768440133662,32.27326894908467
68.0,45.03527966234953,22.96472033765047,33.77164755531867
75.0,48.92626077169296,26.07373922830704,34.76498563769637
21.0,48.53081362199134,27.530813621991342,131.0991124850488
12.0,56.82305465918168,44.82305465918168,373.52545549006794
32.0,52.31350568413717,20.31350568413717,63.47970526273028
85.0,52.101036037177074,32.898963962822926,38.704663485628494
27.0,52.702905905600296,25.702905905600296,95.19594779816704
19.0,46.11085922453909,27.11085922453909,142.6887327599811
6.0,49.51096997258937,43.51096997258937,725.1828328644032
5.0,50.35241433281993,45.35241433281993,907.0482866382577
10.0,48.249037913155625,38.249037913155625,382.49037912773133
21.0,48.673628248362554,27.673628248362554,131.77918213443226
63.0,48.40101069496759,14.598989305032411,23.17299889684006
78.0,48.18847992438858,29.81152007561142,38.21989753278615
51.0,45.63765958552419,5.36234041447581,10.514392969539795
27.0,49.28646033578721,22.28646033578721,82.54244568779508
36.0,42.09674012405498,6.096740124054982,16.935389233439015
32.0,49.31610285305678,17.316102853056783,54.11282141563334
70.0,47.96235140916691,22.037648590833093,31.482355129716588
20.0,48.96968397386269,28.969683973862693,144.84841986858922
14.0,47.48034526348977,33.48034526348977,239.145323308933
65.0,40.476740529514906,24.523259470485094,37.728091492995944
65.0,41.69621860793735,23.303781392062653,35.85197137234892
36.0,49.20793365395894,13.20793365395894,36.68870459422847
35.0,50.28690513689319,15.28690513689319,43.67687181957003
19.0,48.047091906540516,29.047091906540516,152.87943108625072
17.0,46.807031002980004,29.807031002980004,175.33547648708628
11.0,61.62104436979087,50.62104436979087,460.19131244846074
56.0,50.118816107238864,5.881183892761136,10.50211409419756
35.0,47.33883443129415,12.338834431294153,35.25381266073971
37.0,48.33540196151637,11.335401961516368,30.636221517529005
24.0,41.54421462036236,17.54421462036236,73.10089425120525
39.0,52.917534022184576,13.917534022184576,35.68598467217664
12.0,48.17436576205002,36.17436576205002,301.4530480145714
66.0,45.964848477793275,20.035151522206725,30.356290185115707
13.0,47.16432604450346,34.16432604450346,262.80250803262044
27.0,46.26089637161546,19.26089637161546,71.3366532279412
74.0,51.59052975557482,22.40947024442518,30.28306789783094
53.0,51.2201982600106,1.7798017399894022,3.358116490539706
19.0,45.882818823737516,26.882818823737516,141.48852012418962
31.0,52.038071463825034,21.038071463825034,67.86474665728119
79.0,48.38913171077248,30.61086828922752,38.747934543276926
77.0,48.40683778137083,28.593162218629168,37.13397690726238
66.0,44.62135557486459,21.378644425135413,32.391885492580336
89.0,48.825454386395606,40.174545613604394,45.13993889163961
17.0,49.39641273658422,32.39641273658422,190.5671337434921
75.0,51.90936970376521,23.090630296234792,30.78750706160534
21.0,50.78120184275165,29.78120184275165,141.81524686957064
20.0,47.4569870418027,27.456987041802698,137.28493520832708
39.0,51.51376799498955,12.51376799498955,32.086584602455034
20.0,44.87481548514088,24.87481548514088,124.37407742508253
35.0,51.428089908183324,16.428089908183324,46.93739973753253
66.0,47.28749518223777,18.71250481776223,28.352280026869515
41.0,52.14017065139039,11.140170651390392,27.171147930154195
24.0,48.27202775203757,24.272027752037573,101.13344896640184
8.0,47.9896955564898,39.9896955564898,499.87119444987405
34.0,46.28284805947151,12.282848059471512,36.12602370422172
12.0,48.33034132645006,36.33034132645006,302.7528443845609
25.0,44.90385377580626,19.90385377580626,79.6154151029066
81.0,50.40770571055932,30.59229428944068,37.76826455481841
62.0,49.52783322804528,12.472166771954718,20.116398019249356
86.0,45.78001452309701,40.21998547690299,46.76742497308864
62.0,45.167201137429494,16.832798862570506,27.149675584747346
87.0,48.42742257185997,38.57257742814003,44.33629589436286
19.0,45.920611666144836,26.920611666144836,141.6874298210692
15.0,52.70082608875303,37.70082608875303,251.3388405900113
75.0,44.14364228501676,30.85635771498324,41.14181028658946
25.0,53.62902477285122,28.629024772851217,114.51609909094682
30.0,54.86734881821436,24.86734881821436,82.8911627271049
79.0,52.739985516128165,26.260014483871835,33.24052466308683
14.0,52.80171614840355,38.80171614840355,277.15511534376
6.0,53.07989281570327,47.07989281570327,784.6648802486434
79.0,47.605512937021686,31.394487062978314,39.7398570416944
69.0,46.40804836372217,22.591951636277827,32.741958893108816
31.0,48.74925961033384,17.749259610333837,57.255676162182525
87.0,49.17567071639526,37.82432928360474,43.47624055581754
86.0,47.846441664220116,38.153558335779884,44.364602715971536
68.0,51.19017790396929,16.809822096030707,24.720326611773512
53.0,50.58567956919638,2.4143204308036204,4.5553215675454055
52.0,52.88744316038881,0.8874431603888127,1.7066214622828961
85.0,40.618029986232536,44.381970013767464,52.21408236907676
5.0,48.58384420537785,43.58384420537785,871.6768840901235
20.0,47.29970176430606,27.299701764306057,136.4985088208478
12.0,48.10143629705488,36.10143629705488,300.8453024729503
32.0,48.137560737965906,16.137560737965906,50.42987730598586
47.0,46.718173185144295,0.28182681485570527,0.5996315209683099
47.0,43.95180343010065,3.0481965698993534,6.485524616793335
72.0,49.44781489370751,22.55218510629249,31.322479314251623
57.0,47.86950797250644,9.13049202749356,16.018407065750072
42.0,54.21997054955374,12.219970549553743,29.095167975058683
75.0,44.64018185346274,30.359818146537258,40.47975752866237
35.0,47.782268765527185,12.782268765527185,36.520767901401896
30.0,50.653463615561144,20.653463615561144,68.84487871830767
41.0,50.07932482003785,9.079324820037847,22.144694682965127
79.0,49.27056800775576,29.729431992244237,37.63219239519823
30.0,44.44773093692412,14.447730936924117,48.15910312291986
69.0,49.44623621415048,19.55376378584952,28.338788095393014
37.0,48.78968394204911,11.789683942049109,31.86401065410066
27.0,45.90003576487944,18.90003576487944,70.0001324622572
87.0,48.32835212842172,38.67164787157828,44.45016996728026
34.0,42.9721927256469,8.972192725646899,26.38880213417797
68.0,48.154988119569914,19.845011880430086,29.18384100058956
86.0,49.157412032492815,36.842587967507185,42.840218566819004
71.0,46.51493895643571,24.485061043564293,34.48600146976029
78.0,42.84570402131141,35.15429597868859,45.06961022903015
70.0,43.78158499824072,26.218415001759283,37.45487857388832
8.0,47.163735147731394,39.163735147731394,489.5466893405231
89.0,46.35780008761211,42.64219991238789,47.91258417116851
15.0,53.91817031220974,38.91817031220974,259.45446874633524
34.0,51.259094977380066,17.259094977380066,50.762044050968534
56.0,46.86857059501086,9.131429404989142,16.306123937451492
39.0,48.51241530369906,9.512415303699058,24.390808470960685
69.0,45.98323960053057,23.016760399469433,33.35762376729866
82.0,46.33818600758963,35.66181399241037,43.490017063862055
7.0,41.376177901586864,34.376177901586864,491.0882557299397
17.0,47.1995528705307,30.199552870530702,177.64442864913565
16.0,44.76525351064969,28.765253510649693,179.78283444043697
53.0,44.74997144601988,8.250028553980123,15.56609161125388
26.0,51.208994598831346,25.208994598831346,96.95767153359381
33.0,47.11923576036926,14.119235760369257,42.785562910080216
5.0,49.74578158023106,44.74578158023106,894.915631586723
23.0,51.36862893440888,28.368628934408882,123.34186493167627
46.0,49.01562178755444,3.015621787554437,6.555699538147568
73.0,52.90336387131469,20.09663612868531,27.52963853240792
20.0,43.094127430916366,23.094127430916366,115.47063715400449
27.0,45.78024809519771,18.780248095197713,69.55647442640058
69.0,45.79678233238947,23.20321766761053,33.62785169214044
88.0,49.939171342886866,38.060828657113134,43.25094165576123
36.0,51.04996047310646,15.04996047310646,41.805445758512924
44.0,45.772651132198654,1.7726511321986536,4.0287525731696014
25.0,47.564698580481625,22.564698580481625,90.25879432156547
45.0,40.92670670074172,4.073293299258282,9.05176288722051
41.0,42.00409792406556,1.0040979240655616,2.4490193269832017
52.0,50.68484467485075,1.3151553251492487,2.5291448560513836
59.0,49.24395610994514,9.756043890054862,16.53566761023445
61.0,47.13293698580424,13.867063014195757,22.73289018716889
17.0,36.9501398611487,19.9501398611487,117.35376388841969
18.0,48.82265275393017,30.82265275393017,171.2369597431052
7.0,47.81773662227993,40.81773662227993,583.1105231670974
82.0,48.77811942782315,33.22188057217685,40.51448850260529
78.0,48.03397181480045,29.966028185199548,38.41798485277067
39.0,49.040373231595865,10.040373231595865,25.744546747615694
18.0,54.4878447931011,36.4878447931011,202.7102488494355
45.0,46.9693011311467,1.9693011311467004,4.376224735871831
73.0,48.270837808524725,24.729162191475275,33.87556464581014
43.0,46.659744044498346,3.6597440444983462,8.511032661604268
29.0,45.91556138640992,16.91556138640992,58.32952202190204
71.0,54.67334238009031,16.32665761990969,22.995292422375623
8.0,47.07253136805975,39.07253136805975,488.4066420946418
65.0,44.62140648665128,20.37859351334872,31.351682328180562
86.0,47.38898639713226,38.61101360286774,44.896527445142844
62.0,49.411527563271825,12.588472436728175,20.303987801141727
49.0,45.6798233847726,3.3201766152274033,6.775870643307402
83.0,44.61222792572514,38.38777207427486,46.25032780027543
30.0,52.52973152720295,22.529731527202948,75.09910509042616
7.0,45.92868820241845,38.92868820241845,556.1241171694618
64.0,46.503813652225084,17.496186347774916,27.33779116835559
78.0,40.17733734886354,37.82266265113646,48.49059314242047
45.0,46.338146473126436,1.3381464731264359,2.9736588291632495
22.0,47.12744436660768,25.127444366607683,114.21565621133396
80.0,48.75931256707757,31.240687432922428,39.050859291104224
62.0,46.3097274374738,15.690272562526197,25.306891229840144
